,meetboutidentificatie,adres,locatie,status_id,status_omschrijving,vervaldatum,merk_id,merk_omschrijving,xmuurvlak,ymuurvlak,windrichting,bouwblok_code,geometrie,publiceerbaar
2213,11181239,2e Helmersstraat 42,,1,Actueel,,14,Inbusbout,-190.0,85.0,Z,AE36,POINT (120215.3 486416.0),J
2214,11181240,2e Helmersstraat 52,hoek Alberdingk Thijmstraat,1,Actueel,,14,Inbusbout,-8.0,78.0,Z,AE36,POINT (120184.7 486402.2),J
2215,11181241,Alberdingk Thijmstraat 13,,1,Actueel,,14,Inbusbout,7.0,53.0,W,AE36,POINT (120172.3 486424.9),J
2216,11181242,3e Helmersstraat 29,hoek De Genestetstraat,1,Actueel,,14,Inbusbout,-6.0,5.0,NW,AE37,POINT (120248.1 486480.7),J
2217,11181243,3e Helmersstraat 11,,1,Actueel,,14,Inbusbout,32.0,108.0,N,AE37,POINT (120302.5 486508.9),J
2218,11181245,2e Helmersstraat 4,,1,Actueel,,14,Inbusbout,-8.0,49.0,Z,AE37,POINT (120335.2 486472.6),J
2219,11181246,2e Helmersstraat 10,,1,Actueel,,14,Inbusbout,23.0,60.0,Z,AE37,POINT (120311.5 486461.1),J
2220,11181247,2e Helmersstraat 26,hoek De Genestetstraat (y = boven plint),1,Actueel,,14,Inbusbout,-8.0,6.0,Z,AE37,POINT (120268.9 486441.3),J
2221,11181248,1e Constantijn Huygensstraat 45 in de 2e Helmersstraat,(x = vanaf 2e Helmersstraat 99/97),1,Actueel,,14,Inbusbout,933.0,67.0,N,AE38,POINT (120100.5 486347.8),J
2222,11181249,2e Helmersstraat 87,,1,Actueel,,14,Inbusbout,-9.0,55.0,N,AE38,POINT (120136.0 486364.4),J
2223,11181250,Alberdingk Thijmstraat 30 hoek 2e Helmersstraat,,1,Actueel,,14,Inbusbout,0.0,108.0,N,AE38,POINT (120176.8 486383.2),J
2224,11181251,Alberdingk Thijmstraat 170/188 in de 1e Helmersstraat,,1,Actueel,,14,Inbusbout,-16.0,8.0,Z,AE38,POINT (120197.1 486340.1),J
2225,11181252,1e Helmersstraat 48,(verdwenen jun 2002),1,Actueel,,14,Inbusbout,-12.0,112.0,Z,AE38,POINT (120159.8 486324.1),J
2226,11181253,1e Constantijn Huygensstraat 57 in de 1e Helmersstraat,,1,Actueel,,14,Inbusbout,417.0,94.0,Z,AE38,POINT (120116.7 486305.4),J
2227,11181254,2e Helmersstraat 51 hoek Alberdingk Thijmstraat,,1,Actueel,,14,Inbusbout,-9.0,103.0,N,AE39,POINT (120189.6 486389.2),J
2228,11181255,2e Helmersstraat 31/33,,1,Actueel,,14,Inbusbout,566.0,55.0,N,AE39,POINT (120247.0 486416.1),J
2229,11181256,Nassaukade 378 hoek 2e Helmersstraat,,1,Actueel,,14,Inbusbout,7.0,42.0,O,AE39,POINT (120351.7 486461.9),J
2230,11181257,1e Helmersstraat 2,,1,Actueel,,14,Inbusbout,-219.0,67.0,Z,AE39,POINT (120324.0 486395.6),J
2231,11181258,1e Helmersstraat 34 hoek Alberdingk Thijmstraat,,1,Actueel,,14,Inbusbout,43.0,85.0,Z,AE39,POINT (120210.3 486345.7),J
2232,11189006,Nassaukade 350A-E,in de Jacob van Lennepstraat ,3,Vervallen,2012-06-07,14,Inbusbout,4.0,22.0,Z,AD64,POINT (120219.4 486720.0),J
2233,11281006,,Keizersgracht 672,1,Actueel,,16,Koperen bout,0.0,0.0,N,YF31,POINT (121370.7 486290.5),J
2234,11281007,,Keizersgracht 672,1,Actueel,,16,Koperen bout,0.0,0.0,N,YF31,POINT (121368.3 486291.1),J
2235,11281008,,Keizersgracht 672,1,Actueel,,16,Koperen bout,0.0,0.0,N,YF31,POINT (121366.6 486291.5),J
2236,11281009,,Keizersgracht 672,1,Actueel,,16,Koperen bout,0.0,0.0,N,YF31,POINT (121361.0 486292.8),J
2237,11281010,,Keizersgracht 672,1,Actueel,,16,Koperen bout,0.0,0.0,N,YF31,POINT (121359.3 486293.2),J
2238,11481057,Entrepotdok 44                             ZW,,1,Actueel,,16,Koperen bout,,,,YM46,POINT (122833.7 486848.7),J
2239,11481058,Entrepotdok 46                             ZW,,1,Actueel,,16,Koperen bout,,,,YM46,POINT (122843.5 486843.0),J
2240,11481059,Entrepotdok 47                             ZW,,1,Actueel,,16,Koperen bout,,,,YM46,POINT (122845.2 486842.1),J
2241,11481060,Entrepotdok 51                             ZW,,1,Actueel,,16,Koperen bout,,,,YM47,POINT (122869.7 486828.0),J
2242,11481061,Laagte Kadijk 167                          NO,,1,Actueel,,16,Koperen bout,,,,YM44,POINT (122682.5 486972.1),J
2243,11481062,Laagte Kadijk 163                          NO,,1,Actueel,,16,Koperen bout,,,,YM44,POINT (122684.2 486971.1),J
2244,11481063,Laagte Kadijk 159                          NO,,1,Actueel,,16,Koperen bout,,,,YM44,POINT (122703.7 486960.0),J
2245,11481064,Laagte Kadijk 158                          NO,,1,Actueel,,16,Koperen bout,,,,YM44,POINT (122705.0 486959.2),J
2246,11481065,Laagte Kadijk 156                          NO,,1,Actueel,,16,Koperen bout,,,,YM44,POINT (122719.2 486951.1),J
2247,11481066,Laagte Kadijk 155                          NO,,1,Actueel,,16,Koperen bout,,,,YM44,POINT (122720.5 486950.3),J
2248,11481067,Laagte Kadijk 153                          NO,,1,Actueel,,16,Koperen bout,,,,YM45,POINT (122739.8 486939.2),J
2249,11481068,Laagte Kadijk 152                          NO,,1,Actueel,,16,Koperen bout,,,,YM45,POINT (122741.2 486938.5),J
2250,11481069,Laagte Kadijk 151                          NO,,1,Actueel,,16,Koperen bout,,,,YM45,POINT (122750.2 486933.3),J
2251,11481070,Laagte Kadijk 150                          NO,,1,Actueel,,16,Koperen bout,,,,YM45,POINT (122752.4 486933.4),J
2252,11481071,Laagte Kadijk 149                          NO,,1,Actueel,,16,Koperen bout,,,,YM45,POINT (122766.5 486925.3),J
2253,11481072,Laagte Kadijk 148                          NO,,1,Actueel,,16,Koperen bout,,,,YM45,POINT (122767.7 486924.6),J
2254,11481073,Laagte Kadijk 148                          NO,,1,Actueel,,16,Koperen bout,,,,YM45,POINT (122777.6 486918.9),J
2255,11481074,Laagte Kadijk 147                          NO,,1,Actueel,,16,Koperen bout,,,,YM45,POINT (122787.0 486913.5),J
2256,11481075,Laagte Kadijk 147                          NO,,1,Actueel,,16,Koperen bout,,,,YM45,POINT (122799.2 486906.5),J
2257,11481076,Laagte Kadijk 146                          NO,,1,Actueel,,16,Koperen bout,,,,YM46,POINT (122814.5 486897.6),J
2258,11481077,Laagte Kadijk 145                          NO,,1,Actueel,,16,Koperen bout,,,,YM46,POINT (122823.6 486892.3),J
2259,11381005,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122143.5 486762.8),J
2260,11381006,"""Portugees Israelishe Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122133.1 486755.6),J
2261,11381007,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122147.0 486765.3),J
2262,11381008,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122126.5 486743.1),J
2263,11381009,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122130.4 486740.9),J
2264,11381010,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122146.4 486731.7),J
2265,11381011,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122151.7 486728.6),J
2266,11381013,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122166.5 486719.8),J
2267,11381014,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122159.9 486773.8),J
2268,11381015,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122171.1 486767.3),J
2269,11381016,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122188.4 486757.3),J
2270,11381027,Ongeveer in het midden van de zijgevel aan het Mr. Visser-,"plein van de ""Mozes en Aaronkerk"" (def.meting P 381).",1,Actueel,,99,Onbekend,,,,YG21,POINT (122049.2 486816.0),J
2271,11381028,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122158.0 486740.0),J
2272,11381029,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122156.0 486736.0),J
2273,11381030,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122157.0 486734.0),J
2274,11381031,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def. meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122164.0 486730.0),J
2275,11381032,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122166.0 486728.0),J
2276,11381033,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122171.0 486726.0),J
2277,11381034,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122174.0 486724.0),J
2278,11381035,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122178.0 486722.0),J
2279,11381036,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122185.0 486718.0),J
2280,11381037,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122188.0 486716.0),J
2281,11381038,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122194.0 486714.0),J
2282,11381039,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122197.0 486719.0),J
2283,11381040,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def. meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122195.0 486722.0),J
2284,11381041,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122199.0 486724.0),J
2285,11381042,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def. meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122197.0 486726.0),J
2286,11381043,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122199.0 486729.0),J
2287,11381044,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122201.0 486728.0),J
2288,11381045,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122199.0 486730.0),J
2289,11381046,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122201.0 486733.0),J
2290,11381047,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122205.0 486732.0),J
2291,11381048,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122207.0 486738.0),J
2292,11381049,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122202.0 486742.0),J
2293,11381050,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122193.0 486747.0),J
2294,11381051,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122188.0 486750.0),J
2295,11381052,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122185.0 486751.0),J
2296,11381053,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122180.0 486755.0),J
2297,11381054,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122170.0 486760.0),J
2298,11381055,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122167.0 486756.0),J
2299,11381056,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122165.0 486754.0),J
2300,11381057,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122165.0 486751.0),J
2301,11381058,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122164.0 486750.0),J
2302,11381059,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122161.0 486745.0),J
2303,11381060,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122159.0 486729.0),J
2304,11381061,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122152.0 486734.0),J
2305,11381062,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122143.0 486742.0),J
2306,11381063,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122146.0 486752.0),J
2307,11381064,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122150.0 486759.0),J
2308,11381065,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122157.0 486767.0),J
2309,11381066,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122168.0 486763.0),J
2310,11381067,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122187.0 486754.0),J
2311,11381068,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355).,1,Actueel,,2,Kleine ronde bout,,,,YG31,POINT (122197.0 486725.0),J
2312,11381069,"""Portugees Israelische Gemeente"" aan het Jonas Daniel",Meijerplein (def.meting P 355),1,Actueel,,2,Kleine ronde bout,0.0,0.0,,YG31,POINT (122170.0 486722.0),J
2313,11381070,,Kolom Sint Antoniesbreestraat 75,1,Actueel,,16,Koperen bout,0.0,0.0,W,YD29,POINT (121880.9 486998.1),J
2314,11381071,,Kolom Sint Antoniesbreestraat 77,1,Actueel,,16,Koperen bout,0.0,0.0,W,YD29,POINT (121884.8 486989.0),J
2315,11381072,Sint Antoniesbreestraat 77,(in kolom),1,Actueel,,16,Koperen bout,0.0,0.0,W,YD29,POINT (121888.2 486985.8),J
2316,11381073,,Kolom Sint Antoniesbreestraat 24-39,1,Actueel,,16,Koperen bout,0.0,0.0,ZO,YD29,POINT (121894.5 486992.4),J
2317,11381074,,Raamgracht 37,1,Actueel,,16,Koperen bout,0.0,0.0,Z,YD31,POINT (121808.5 486984.4),J
2318,11381075,,Raamgracht 37,1,Actueel,,16,Koperen bout,0.0,0.0,Z,YD31,POINT (121796.7 486987.7),J
2319,11381076,,Herengracht 605,1,Actueel,,16,Koperen bout,0.0,0.0,Z,YF18,POINT (121742.9 486519.9),J
2320,11381077,,Herengracht 605,1,Actueel,,16,Koperen bout,0.0,0.0,Z,YF18,POINT (121748.0 486521.5),J
2321,11381078,,Herengracht 605,1,Actueel,,16,Koperen bout,0.0,0.0,Z,YF18,POINT (121752.1 486522.7),J
2322,11381079,,Herengracht 605,1,Actueel,,16,Koperen bout,0.0,0.0,Z,YF18,POINT (121756.6 486523.9),J
2323,11381080,,Nieuwe Kerkstraat 29,1,Actueel,,16,Koperen bout,0.0,0.0,Z,YL03,POINT (122113.4 486345.1),J
2324,11381081,,Nieuwe Kerkstraat 29,1,Actueel,,16,Koperen bout,0.0,0.0,Z,YL03,POINT (122116.2 486346.0),J
2325,11381082,,Nieuwe Herengracht 20,1,Actueel,,16,Koperen bout,0.0,0.0,N,YL01,POINT (122111.3 486583.6),J
2326,11381083,,Nieuwe Herengracht 20,1,Actueel,,16,Koperen bout,0.0,0.0,N,YL01,POINT (122099.1 486580.0),J
2327,11381084,,Nieuwe Herengracht 20,1,Actueel,,16,Koperen bout,0.0,0.0,N,YL01,POINT (122112.4 486582.1),J
2328,11381085,,Nieuwe Herengracht 20,1,Actueel,,16,Koperen bout,0.0,0.0,N,YL01,POINT (122116.9 486567.2),J
2329,11381086,,Nieuwe Herengracht 20,1,Actueel,,16,Koperen bout,0.0,0.0,N,YL01,POINT (122104.2 486562.2),J
2330,11381087,,Nieuwe Herengracht 18,1,Actueel,,16,Koperen bout,0.0,0.0,N,YL01,POINT (122085.6 486575.9),J
2331,11381088,,Nieuwe Herengracht 18,1,Actueel,,16,Koperen bout,0.0,0.0,N,YL01,POINT (122059.2 486567.8),J
2332,11381089,,Hortusplantsoen 1,1,Actueel,,16,Koperen bout,0.0,0.0,N,YL02,POINT (122182.6 486590.8),J
2333,11381090,,Hortusplantsoen 1,1,Actueel,,16,Koperen bout,0.0,0.0,N,YL02,POINT (122181.3 486597.3),J
2334,11381091,,Hortusplantsoen 1,1,Actueel,,16,Koperen bout,0.0,0.0,N,YL02,POINT (122205.5 486595.1),J
2335,11381092,,Hortusplantsoen 2,1,Actueel,,16,Koperen bout,0.0,0.0,N,YL02,POINT (122210.4 486594.4),J
2336,11381093,,Hortusplantsoen 2,1,Actueel,,16,Koperen bout,0.0,0.0,N,YL02,POINT (122232.3 486591.2),J
2337,11381094,,Hortusplantsoen 3,1,Actueel,,16,Koperen bout,0.0,0.0,N,YL02,POINT (122239.6 486590.2),J
2338,11381095,,Valkenburgerstraat 214,1,Actueel,,16,Koperen bout,0.0,0.0,ZW,YG11,POINT (122154.8 486901.9),J
2339,11381096,,Valkenburgerstraat 214,1,Actueel,,16,Koperen bout,0.0,0.0,ZW,YG11,POINT (122141.6 486905.9),J
2340,11381097,,Valkenburgerstraat 214,1,Actueel,,16,Koperen bout,0.0,0.0,ZW,YG11,POINT (122126.7 486916.2),J
2341,11381098,,Zwanenburgwal 6,1,Actueel,,16,Koperen bout,0.0,0.0,ZW,YG20,POINT (121887.9 486937.4),J
2342,11381099,,Jodenbreestraat 16,1,Actueel,,16,Koperen bout,0.0,0.0,NO,YG20,POINT (121931.8 486926.4),J
2343,11381100,,Jodenbreestraat 4 Rembrandthuis,1,Actueel,,16,Koperen bout,0.0,0.0,NO,YG20,POINT (121925.9 486930.5),J
2344,11381101,,Waterlooplein 131,1,Actueel,,16,Koperen bout,0.0,0.0,ZW,YG21,POINT (121981.6 486840.0),J
2345,11381102,,Waterlooplein 175,1,Actueel,,16,Koperen bout,0.0,0.0,ZW,YG21,POINT (121984.2 486838.5),J
2346,11381103,,Waterlooplein 181/189,1,Actueel,,16,Koperen bout,0.0,0.0,ZW,YG21,POINT (121999.5 486827.8),J
2347,11381104,,Waterlooplein 205,1,Actueel,,16,Koperen bout,0.0,0.0,ZW,YG21,POINT (122016.1 486816.4),J
2348,11381105,,Waterlooplein 207,1,Actueel,,16,Koperen bout,0.0,0.0,ZW,YG21,POINT (122021.9 486811.9),J
2349,11381106,,Waterlooplein 207,1,Actueel,,16,Koperen bout,0.0,0.0,ZO,YG21,POINT (122037.3 486801.5),J
2350,11381107,,Waterlooplein 207,1,Actueel,,16,Koperen bout,0.0,0.0,NO,YG21,POINT (122061.7 486835.7),J
2351,11381108,,Waterlooplein 207,1,Actueel,,16,Koperen bout,0.0,0.0,NO,YG21,POINT (122045.5 486848.4),J
2352,11381109,,Jodenbreestraat 164,1,Actueel,,16,Koperen bout,0.0,0.0,NO,YG21,POINT (122038.7 486853.1),J
2353,11381110,,Jodenbreestraat 152,1,Actueel,,16,Koperen bout,0.0,0.0,NO,YG21,POINT (122023.6 486863.5),J
2354,11381111,,Jodenbreestraat 144,1,Actueel,,16,Koperen bout,0.0,0.0,NO,YG21,POINT (122007.8 486874.4),J
2355,11381112,,Waterlooplein 211,1,Actueel,,16,Koperen bout,0.0,0.0,NW,YG29,POINT (122031.7 486750.1),J
2356,11381113,,Waterlooplein 211,1,Actueel,,16,Koperen bout,0.0,0.0,NW,YG29,POINT (122043.1 486765.1),J
2357,11381114,,Waterlooplein 211,1,Actueel,,16,Koperen bout,0.0,0.0,NO,YG29,POINT (122064.1 486747.9),J
2358,11381115,,Waterlooplein 211,1,Actueel,,16,Koperen bout,0.0,0.0,NO,YG29,POINT (122076.3 486736.0),J
2359,11381116,,Zwanenburgwal 50,1,Actueel,,16,Koperen bout,0.0,0.0,ZO,YD35,POINT (121796.9 486917.0),J
2360,11381117,,Zwanenburgwal 102 t/m 116,1,Actueel,,16,Koperen bout,0.0,0.0,ZO,YD35,POINT (121775.9 486886.6),J
2361,11381118,,Zwanenburgwal 170 t/m 178,1,Actueel,,16,Koperen bout,0.0,0.0,ZO,YD43,POINT (121747.7 486846.3),J
2362,11381119,,Waterlooplein 311 t/m 317,1,Actueel,,16,Koperen bout,0.0,0.0,NW,YG33,POINT (121979.9 486682.9),J
2363,11381120,,Waterlooplein 311 t/m 317,1,Actueel,,16,Koperen bout,0.0,0.0,NW,YG33,POINT (121977.6 486679.9),J
2364,11381121,,Nieuwe Amstelstraat 44 t/m 50,1,Actueel,,16,Koperen bout,0.0,0.0,ZO,YG33,POINT (121990.7 486670.2),J
2365,11381122,,Nieuwe Amstelstraat 44 t/m 50,1,Actueel,,16,Koperen bout,0.0,0.0,ZO,YG33,POINT (121994.0 486672.6),J
2366,11381123,,Nieuwe Amstelstraat 6,1,Actueel,,16,Koperen bout,0.0,0.0,ZO,YG29,POINT (122060.7 486721.4),J
2367,11381124,,Nieuwe Amstelstraat 219 / Turfsteeg,1,Actueel,,16,Koperen bout,0.0,0.0,ZW,YG29,POINT (122039.2 486707.8),J
2368,11381125,,Nieuwe Amstelstraat 219 / Turfsteeg,1,Actueel,,16,Koperen bout,0.0,0.0,ZW,YG29,POINT (122016.4 486727.4),J
2369,11381126,,Jonas Daniel Meijerplein 4,1,Actueel,,16,Koperen bout,0.0,0.0,O,YG37,POINT (122102.1 486677.7),J
2370,11381127,,A.S. Onderwijzerhof/J.D.Meijerplein 4,1,Actueel,,16,Koperen bout,0.0,0.0,Z,YG37,POINT (122084.7 486669.7),J
2371,11381128,,Nw Amstelstraat Ned.Isr. Kerk,1,Actueel,,16,Koperen bout,0.0,0.0,N,YG37,POINT (122064.0 486706.5),J
2372,11381129,,Nw Amstelstraat Ned.Isr. Kerk,1,Actueel,,16,Koperen bout,0.0,0.0,N,YG37,POINT (122067.8 486709.0),J
2373,11381130,,Nieuwe Herengracht 45 A-C,1,Actueel,,16,Koperen bout,0.0,0.0,Z,YG30,POINT (122066.6 486617.2),J
2374,11381131,,Nieuwe Herengracht 45 A-C,1,Actueel,,16,Koperen bout,0.0,0.0,Z,YG30,POINT (122063.1 486616.1),J
2375,11381132,,Nieuwe Herengracht 43,1,Actueel,,16,Koperen bout,0.0,0.0,Z,YG30,POINT (122061.7 486615.7),J
2376,11381133,,Nieuwe Herengracht 43,1,Actueel,,16,Koperen bout,0.0,0.0,Z,YG30,POINT (122058.4 486614.7),J
2377,11381134,,Nieuwe Herengracht 33,1,Actueel,,16,Koperen bout,0.0,0.0,Z,YG30,POINT (122037.7 486608.6),J
2378,11381135,,Nieuwe Herengracht 33,1,Actueel,,16,Koperen bout,0.0,0.0,Z,YG30,POINT (122031.9 486606.9),J
2379,11381136,,Nieuwe Herengracht 37,1,Actueel,,16,Koperen bout,0.0,0.0,Z,YG30,POINT (122047.9 486611.7),J
2380,11381137,,Nieuwe Herengracht 37,1,Actueel,,16,Koperen bout,0.0,0.0,Z,YG30,POINT (122043.4 486610.4),J
2381,11381138,,Nieuwe Herengracht 35,1,Actueel,,16,Koperen bout,0.0,0.0,Z,YG30,POINT (122040.5 486609.4),J
2382,11381139,,Nieuwe Amstelstraat 57 t/m 63,1,Actueel,,16,Koperen bout,0.0,0.0,N,YG30,POINT (122006.6 486665.9),J
2383,11381140,,Nieuwe Amstelstraat 57 t/m 63,1,Actueel,,16,Koperen bout,0.0,0.0,N,YG30,POINT (122010.8 486668.9),J
2384,11381143,,Jodenbreestraat 2,1,Actueel,,16,Koperen bout,0.0,0.0,NO,,POINT (121898.5 486950.1),N
2385,11389000,Amstel 200,in de Amstelstraat(def.meting J 414),1,Actueel,,99,Onbekend,-23.0,108.0,,YF12,POINT (121820.8 486599.3),J
2386,11389002,Weesperstraat 61,(ref.punt ZO van def.meting O 306),1,Actueel,,99,Onbekend,479.0,38.0,W,YL04,POINT (122224.1 486455.8),J
2387,11389003,,Nieuwe Kerkstraat 66A/68D,1,Actueel,,99,Onbekend,55.0,26.0,N,YL05,POINT (122160.9 486347.8),J
2388,11389004,'s Gravenlandse Veer 6,(rechter bouwmuur),1,Actueel,,14,Inbusbout,-7.0,9.0,Z,YD36,POINT (121597.0 486769.4),J
2389,11389005,'s Gravenlandse Veer 6,(linker bouwmuur),1,Actueel,,14,Inbusbout,33.0,9.0,Z,YD36,POINT (121591.2 486768.6),J
